Gene,C,Z,Pval,FDR,Module
TRIM72,-0.000327099141997137,-0.3615592933892106,0.6411593057051086,0.675971856304806,
OLFML2A,-0.0002526672211574155,-0.3630537012990408,0.6417176153610317,0.6763822032790848,
C2CD6,-0.0001806843421028039,-0.3660826342175262,0.6428482923360093,0.6773954608387874,
TOP2A,-0.0002514274426959576,-0.3694129312185053,0.6440900195697474,0.67842119618561,
PIEZO2,-0.00022844856707624045,-0.3696032241521297,0.6441609257782367,0.67842119618561,
TGM4,-0.00016337058870398395,-0.370283406162728,0.6444143317532394,0.6785094306430528,
HTR2C,-0.00022062238422630446,-0.38268903729341175,0.6490248281000458,0.6831840295789956,
FAAH2,-0.00019161239637707314,-0.38340738959594645,0.6492911374498642,0.6832845434884127,
MYBPC1,-0.00018595543268789508,-0.38553570322432446,0.6500797201961723,0.6839344767976563,
MYOCOS,-0.0001887286076402683,-0.3863725354380698,0.6503896062742196,0.684080574571885,
LYPD6B,-0.00017745464845062302,-0.3895292836403065,0.6515576736970995,0.684954402750025,
TRPC1,-0.000181695122126491,-0.3895433506929877,0.6515628756159613,0.684954402750025,
RAD54L,-0.00015694752811896414,-0.3901581468800176,0.6517901960122993,0.6850133431553329,
AC073365.1,-0.0002063484268715341,-0.3912649034964925,0.6521992809170096,0.6852632318539633,
AP001092.1,-0.0002630311162899599,-0.3923680359432267,0.652606849997742,0.6855113970564517,
AC007786.1,-0.0002150054031009596,-0.394482685217699,0.6533876459119015,0.6860248486011491,
COL5A2,-0.00018128212128387994,-0.3946209317382453,0.6534386682925946,0.6860248486011491,
LINC02653,-0.00023329992222702884,-0.3974418424741232,0.6544791674387522,0.686922944155124,
PPP1R14C,-0.00025160219738096077,-0.39787155522794704,0.6546375657798331,0.686922944155124,
AC090945.1,-0.0002202613250441021,-0.4015056513290113,0.6559760608879699,0.6881469298588722,
AC090844.2,-0.00018887822291256074,-0.4048154747440399,0.6571934234738154,0.6891518972554972,
EPB41L4A,-0.00021375206994983688,-0.4050472822863366,0.6572786220074305,0.6891518972554972,
CSTF3-DT,-0.00021045318126280662,-0.4056989426890648,0.6575180903779201,0.6892223169579875,
FSIP2-AS1,-0.00020557194490800084,-0.4136082876105242,0.6604194986126012,0.6920822621038524,
AC093916.1,-0.00024214355616558088,-0.41692062290343096,0.6616317657475808,0.6931710484521537,
FLG-AS1,-0.00019937485398057692,-0.42177483515872266,0.6634053122808408,0.6947827171170248,
IL18RAP,-0.00020336945954672588,-0.4220822130703994,0.6635174948467586,0.6947827171170248,
GCAT,-0.000252053342313942,-0.4300558612975786,0.6664224966741806,0.6976419750580273,
LINC01807,-0.0002166255754843312,-0.43354104930081616,0.667689124471442,0.698785059624743,
GAD1,-0.00025222716673947845,-0.43630000185639845,0.668690459738813,0.6996499709535057,
LINC02150,-0.00027793004267029386,-0.44058671634676766,0.6702438893596494,0.7010919344766208,
GPLD1,-0.00019525745043163592,-0.4458293138041527,0.672139727341794,0.7028912181352093,
AC006299.1,-0.00018232055047057643,-0.44664999640615743,0.6724361045410471,0.7030173596874512,
CERS3-AS1,-0.00023162202007744588,-0.449359789557075,0.6734139333503144,0.7038556920306396,
LINC00887,-0.00024776571033907006,-0.4514313815934999,0.6741606650296127,0.7044505043844879,
FXYD1,-0.0002600394798221469,-0.4519159835584497,0.674335245322051,0.7044505043844879,
LINC00640,-0.0002622854153983102,-0.456736960671383,0.6760699393666693,0.7060782656570959,
AL121992.1,-0.00030940241005707176,-0.4628577009737323,0.6782668156864253,0.7081877480411646,
LDHC,-0.00027996743643558065,-0.4697279201550908,0.6807252911928414,0.7105691974873084,
CYP7B1,-0.00028195177305126803,-0.47129577984191334,0.6812852355396058,0.7108006579498481,
SLC26A7,-0.00025899122914170927,-0.47134394493306686,0.6813024306449295,0.7108006579498481,
AC015853.2,-0.00027617595715881415,-0.47792732874514615,0.6836490352728272,0.7130628790329357,
SPATA9,-0.00028043910368557424,-0.47900706305484875,0.6840331980189698,0.7132775787476223,
GLI3,-0.0003201102314580481,-0.48434150881883964,0.6859282390487693,0.7150672286148233,
ERCC6L,-0.00020276597685791377,-0.4849194035530262,0.6861332410718793,0.7150945712057106,
NXN,-0.0002749000386672361,-0.48744185291946196,0.6870273799805822,0.7156634541365432,
ZC2HC1B,-0.0002546347436630666,-0.4874687715326646,0.6870369159710814,0.7156634541365432,
CYP19A1,-0.0002583068899241803,-0.48883858170336336,0.6875220095647389,0.7159823062376869,
ATP6V0D2,-0.00022988459998238574,-0.4942140297442741,0.689422483749718,0.7177745796457241,
AC138230.1,-0.0002545388438936098,-0.4995532363022075,0.6913051537028222,0.719547388709677,
TRIM9,-0.00021976272050733037,-0.500612266173518,0.6916779859596909,0.7197481643701258,
AF279873.3,-0.0002201289227899896,-0.5045837349823036,0.6930743819207102,0.7210136612959274,
LINC02235,-0.000251407745588107,-0.5126153970637709,0.6958898096753131,0.723754352236415,
AC007923.4,-0.00038233882421645314,-0.5199328153431513,0.698444798694178,0.7262228216211885,
AC011442.1,-0.000213378019678789,-0.523042481399736,0.6995276545184101,0.7271597240316114,
CSTF2,-0.00031858521286958597,-0.5347497298823919,0.7035885356867482,0.7310113418993417,
LINC01119,-0.0002825652582499126,-0.5347783047488842,0.7035984165781164,0.7310113418993417,
AC093206.1,-0.0003044011228975656,-0.5367059211578771,0.7042646173257531,0.7315134950150642,
NPHP3-AS1,-0.0003190911905078357,-0.5620199345544493,0.7129487813792231,0.74034141368559,
AF274853.1,-0.00032650781441003623,-0.5639466709928774,0.7136047868625244,0.7408303004023092,
TAFA5,-0.0003107382841994715,-0.5650884462869559,0.7139931966743948,0.7410412004923661,
KHDC1,-0.00031907507306228733,-0.5811297445287736,0.7194234934428236,0.7464835210820479,
SEMA3B,-0.0003688803919261433,-0.591946544524453,0.7230568077064627,0.7500589291560817,
AC025822.2,-0.00031112139170476225,-0.5932776026067283,0.7235023073022325,0.7501990833651756,
AMN,-0.0003563815493649158,-0.593471025556377,0.7235670159057119,0.7501990833651756,
PPP1R42,-0.0003287777231109789,-0.596494997873806,0.7245777027388357,0.7510522961791508,
AC104248.1,-0.000309572113182156,-0.6008981917325895,0.7260461011590745,0.7523793794394555,
RNF212,-0.00036095538316092084,-0.6172656976489909,0.7314702557994966,0.7577442554532594,
STK33,-0.0003911125578147659,-0.6176655236008822,0.7316020786401219,0.7577442554532594,
MAP3K9,-0.00048183788562408675,-0.6242015272393523,0.7337523779919374,0.7597746601003752,
MYO6,-0.00039112750901920386,-0.6305082101910177,0.735818933578043,0.7617173225445579,
AL117328.2,-0.00032051735387201875,-0.6343321319327453,0.7370679545159955,0.7628128895378996,
A2ML1,-0.00028282024667025,-0.6393955636903924,0.7387171828759316,0.7643219688317967,
CCDC38,-0.00030674066232369655,-0.6426522470353934,0.7397751134184715,0.7652186329645425,
CYP3A43,-0.0003500929922870851,-0.6444969121492761,0.7403733703385345,0.7656394729457441,
SLC7A8,-0.0005420583425016676,-0.6483493074224992,0.7416204752473476,0.7667309126361825,
OBI1-AS1,-0.0002849875550027945,-0.6524968699670397,0.742959654300254,0.7679169553490998,
BAALC-AS1,-0.00033590405628027204,-0.6545268983680371,0.7436137983191691,0.7683945216421277,
AL355303.1,-0.0002557807304749091,-0.6561660535136851,0.7441413559616092,0.768741070208274,
RORB,-0.00027885704120868596,-0.6589999993810103,0.7450521154713002,0.769483207303176,
AL359237.1,-0.0003542719132943676,-0.6625566455639335,0.7461927277348332,0.7704622898655996,
PGBD1,-0.0003631867791148519,-0.6645890350135479,0.7468433077928543,0.7709350273990755,
ANK1,-0.0003672920677729524,-0.6678028899854158,0.7478702892132393,0.7717959641003501,
KCND3,-0.0003386446793141862,-0.6740260843745991,0.7498526348275263,0.773642130335338,
FANK1,-0.0003565228160774274,-0.6747273853105265,0.750075508819976,0.7736725207013677,
LINC01949,-0.000352791114921554,-0.6801800265614126,0.7518047611901899,0.7751308462461205,
BMPR1B,-0.00030542504605047085,-0.680407997871556,0.7518769208587368,0.7751308462461205,
LRRC49,-0.00035076333542625066,-0.6876301624345005,0.7541571455074769,0.7772812630842328,
LINC01625,-0.00032453061837862035,-0.696253750392899,0.7568650341994028,0.7798712356511105,
AC109361.1,-0.00033690220316383497,-0.697068842585518,0.7571201440395672,0.7799331898424591,
AC084824.5,-0.0003744624419925341,-0.6999418825659819,0.7580182000104247,0.7806572605668638,
AC239799.1,-0.0003520525673673627,-0.7106577288076039,0.7613518198664757,0.7838886176231411,
TTK,-0.00043470694143389805,-0.711298444907664,0.7615503424760006,0.783891242898611,
AC092338.1,-0.0003370481945039147,-0.7134454627074066,0.7622149253324342,0.7843734760302898,
AC017050.1,-0.00038495028604820206,-0.7163599360261479,0.7631154366762332,0.7850981858808983,
AL355612.1,-0.00030044445620491035,-0.7196628516410057,0.7641336980768805,0.7859436339181081,
ADGRG5,-0.00037849123772740374,-0.7219702931788368,0.764843629036279,0.7864715979807496,
ESR2,-0.00036752229320234365,-0.7251669671771742,0.7658251973919589,0.7872785375399217,
AL022323.3,-0.0002892693628686481,-0.7267333318178408,0.7663053347888933,0.7875697171519972,
AL139289.2,-0.00043650764231132,-0.7364063572481844,0.7692582815214062,0.7904015222413627,
NUP62CL,-0.0005027963607200049,-0.7441922718469348,0.7716199186290391,0.7926244670046626,
AL353768.1,-0.0003187157993085186,-0.7470150171879114,0.7724727519606338,0.7932967927708691,
MEG8,-0.0004964319473544221,-0.7552420012205003,0.7749481042039428,0.7956346039054855,
TMEM182,-0.00041055341795465263,-0.7601137692991153,0.7764067085964921,0.7969275941457451,
SHROOM4,-0.00029362837960389643,-0.7657055628619018,0.7780742418332091,0.7984343169145295,
RNF212B,-0.00032246483104990734,-0.7669545394129725,0.778445727507687,0.7986106463274553,
LINC01618,-0.00044187427445525706,-0.7738456962061605,0.7804889770576994,0.8005015149309738,
CPXM2,-0.0005233307044295198,-0.7801435923003881,0.7823468199838546,0.8022013022136423,
MOCOS,-0.0005148005937591952,-0.7831701648049922,0.783236403729729,0.8027789086429413,
RAP1GAP,-0.00042214623178358287,-0.7838805713170865,0.7834449045167504,0.8027789086429413,
RADX,-0.00042106498963898813,-0.7841099963647161,0.7835122148355107,0.8027789086429413,
IGSF11,-0.0004335063798908922,-0.7935994929337276,0.7862856861233867,0.8053150084372834,
CRB1,-0.00044005793799496,-0.7939581614092454,0.7863901057390073,0.8053150084372834,
TSPAN15,-0.000617959227425782,-0.801148649096067,0.7884772024435136,0.807245664134644,
LINC01624,-0.0004603521912560069,-0.8195301220360667,0.7937579883099751,0.8123970928402005,
PTPN14,-0.0004204695584192041,-0.8202497570628283,0.7939631289677718,0.8123970928402005,
NFASC,-0.00038683266661739186,-0.8207938829285014,0.794118158251296,0.8123970928402005,
LINC00504,-0.000393578047889112,-0.8376697553285647,0.7988918978860569,0.8170717441943819,
AC246817.2,-0.0004097674749714032,-0.8388117732936349,0.7992125285183853,0.8171907244564267,
CHRNB3,-0.00043875978858090846,-0.8411291261435939,0.7998622001304192,0.8174848240201099,
AC103691.2,-0.00046199953325079117,-0.8414428209813329,0.7999500475182668,0.8174848240201099,
AC106793.1,-0.0003610508009389454,-0.8420258986159634,0.8001132715096826,0.8174848240201099,
C1orf194,-0.00044313400486241573,-0.8669596358246261,0.8070179368985624,0.8243288425930158,
ADCY2,-0.000354710113836102,-0.8727581830493821,0.8086025515765439,0.8256109164828266,
AC090282.1,-0.0004370448737148435,-0.8730639635268219,0.8086858926949286,0.8256109164828266,
ATL1,-0.00043079068474402576,-0.8782960033432031,0.8101084479194478,0.8268522050721591,
LINC01798,-0.0004609370201448389,-0.8834818999641344,0.811512021154607,0.8280734909740888,
AP000688.1,-0.0005420745524713498,-0.8871194507719163,0.8124927034839555,0.8288627426513191,
AC002072.1,-0.0004494377925215686,-0.8889565229493472,0.812986776879133,0.829155305333129,
SHBG,-0.00065628541707011,-0.9015055343394147,0.816340203702532,0.8323631952103309,
ZBTB7C,-0.0005250328739723288,-0.9043138422040456,0.8170854955259992,0.8329108007400603,
PCP4L1,-0.000607025848026471,-0.9063730972258887,0.8176307963387222,0.8330832926815848,
CACNG3,-0.00046017255295465435,-0.906526024850521,0.8176712517669755,0.8330832926815848,
MIR924HG,-0.0005084807959055379,-0.9089831680707506,0.818320494644611,0.8335324620775258,
C4orf51,-0.0006527897409132826,-0.9188880676444922,0.8209229390982042,0.83597040641365,
SGCG,-0.0005141177308869641,-0.9296813179623994,0.8237319449492779,0.8386174038679338,
EPHA4,-0.00041707749322820173,-0.9514874819940129,0.8293215149373665,0.8440931449744188,
TTC26,-0.000534144367829616,-0.9852610034171219,0.8377520587205015,0.8524569409519221,
AC099344.3,-0.0004044978026960086,-1.0045489420981175,0.8424429533575637,0.8570121600789051,
PEX5L,-0.00046269167820696345,-1.0061544361087242,0.8428293568889642,0.8571872432127783,
ZFP2,-0.000550538671733348,-1.0154413689473851,0.8450522591924028,0.8592295467131701,
CCDC60,-0.0004765044880802943,-1.0236057533686602,0.846989236679174,0.8609801643498592,
RERGL,-0.0006494074550809266,-1.0247767661316527,0.8472657342026078,0.8610424128075282,
AC091978.1,-0.000502194471458222,-1.0400124726963171,0.8508329470202223,0.864448003068552,
FGL1,-0.0005051790176619553,-1.0511889481106682,0.853414090963142,0.8668502701504743,
MAGI2,-0.0004824040289473196,-1.0725939666729132,0.8582733335327287,0.8715646951335148,
CAV3,-0.00041287464049479954,-1.0771946376231145,0.859303339787737,0.8722873595390798,
AC105411.1,-0.000504671066826325,-1.0786605265378282,0.8596304557230663,0.8722873595390798,
AL009177.1,-0.0005239027878635278,-1.0786997114809223,0.8596391928257632,0.8722873595390798,
JAKMIP3,-0.000734842744485478,-1.093112345441473,0.8628277618890129,0.8753007982642789,
AC090015.1,-0.0005409454447438532,-1.0978975708490115,0.8638753905919035,0.8761413697686649,
ITGA10,-0.0005405288928144148,-1.099075781456762,0.8641324936791879,0.8761799682425226,
VAT1L,-0.0006017489700975963,-1.1003695077647995,0.8644144207654301,0.876243710862068,
IL17RD,-0.0006482330502592155,-1.103582353571753,0.8651128252674525,0.876729491023514,
FAM83A,-0.00040644491493165203,-1.108019047516491,0.8660732050623329,0.8774804509243495,
LRRC17,-0.0006743398971221687,-1.1109478247470341,0.8667045959153932,0.8778977927732522,
PTCSC2,-0.0006661657958881568,-1.1183856764376534,0.8682988454259015,0.8791101914770402,
LINC02516,-0.0004932990393329975,-1.118583615065914,0.8683410916314465,0.8791101914770402,
LOXL1-AS1,-0.0004869216663027176,-1.1371705090821682,0.8722664936044305,0.8828608234862657,
AL359220.1,-0.000520236177221714,-1.1475889126420675,0.8744308454968531,0.8848275694377467,
C9orf116,-0.0007051256800970416,-1.181961965725266,0.8813896036309501,0.8916435039261003,
TRPM1,-0.0006058430098362586,-1.2128000108180272,0.8873968543533435,0.89749365800591,
RAPGEF4,-0.0005633286674914318,-1.2190086555257464,0.8885795463462793,0.898462635334964,
CCDC84-DT,-0.0007151041492584655,-1.2256480291401788,0.8898344222797658,0.8995040912608196,
CDT1,-0.000576612307447967,-1.2350202595838253,0.8915885178902792,0.9010495380396959,
AC007695.1,-0.000481221883938689,-1.253600375862332,0.8950063527263711,0.9042751732522062,
P3H4,-0.0006227529506649069,-1.2691241646668443,0.8978016085232512,0.9068703116396477,
SLC22A13,-0.0006042144662961246,-1.2869198813135854,0.9009388925580579,0.9098095355294703,
DKK2,-0.0008406468952617344,-1.3084475541882665,0.9046392239323982,0.9133157233037841,
IGFBP7-AS1,-0.000685107292241099,-1.3135863202560392,0.9055072726312844,0.9139614157267568,
MELK,-0.0007112650309739812,-1.3179717402856959,0.9062434459015587,0.9144737092851248,
STK31,-0.0007148108809248175,-1.3540339318576666,0.9121372237702733,0.9201888764391156,
AC090469.1,-0.0008533986298515709,-1.3558136693719087,0.9124207695222759,0.9202428336079433,
CCNT2-AS1,-0.0007371851326187156,-1.3701874911034138,0.914685808974165,0.9222947405839828,
AC007100.1,-0.0007290906812656244,-1.3827617492378788,0.916631034437626,0.9240232201992197,
LINC02646,-0.0008576238029287342,-1.3956299161305472,0.9185870155796689,0.9257616685106264,
RNF17,-0.0009206801629112356,-1.3986127805992543,0.9190354341646223,0.9259802863119619,
DNAH3,-0.0006550546586270478,-1.4292391480526876,0.9235322453375014,0.9302767517879642,
SVEP1,-0.000881964025474906,-1.4396055888074288,0.9250104912265467,0.9315312096944075,
AC012435.3,-0.0009679941355731516,-1.451499247217175,0.9266795541475821,0.932977149909471,
AL157912.1,-0.0006949406882052136,-1.483137445771142,0.9309810515403941,0.9370720196682376,
AP000977.1,-0.0007748162352474425,-1.5688511067822222,0.9416586816256634,0.9475810632711078,
MAP3K15,-0.0007505308186185786,-1.5895562055172496,0.9440325623259539,0.9497309480140381,
AC026691.1,-0.0009361203177023487,-1.6365456355560661,0.9491372785739026,0.9546263802603999,
CTNND2,-0.0008157952963119602,-1.7000519698194103,0.9554394247391166,0.9606264498750694,
AL022151.1,-0.0009252555534745729,-1.7015824060511437,0.9555831610132253,0.9606264498750694,
SHC3,-0.0009510299418640561,-1.7336704644270131,0.9585117150283943,0.9633283568124565,
GHR,-0.000913002491798678,-1.7900245252781877,0.9632750156025383,0.9678724095478908,
ZNF157,-0.0009372002085265215,-1.7976030567932841,0.9638800331997951,0.9682371001504722,
SAXO1,-0.0010512526368185338,-1.810228797291599,0.96486984320263,0.9689880423827567,
AC108058.1,-0.0011033940186955882,-1.8142073320497918,0.9651770941081375,0.9690533073374874,
AP000721.2,-0.0008001385803769125,-1.8252669323204058,0.9660196211545093,0.9696558305189554,
